user,item,name,count
37521d93-4fd2-471c-addf-4e55d1fd8b8e,2207-18 1179,fjørå dri1 Jacket (M),2
fbb7096b-2101-49f4-ad8a-ef8c0d98ebe1,2612-18 2295,bitihorn super light down900 Sweater (M),1
50e2f31c-c122-460c-9703-2f9cee20c72c,4436-15 7718,bitihorn Powerdry Shirt (W),1
5bcdf479-fbc2-4cdd-820a-439a68a9e607,1001-16 5630,lofoten Pack 30L Removable Airbag 3.0 ready,1
0cb11e6e-7245-4f9e-91ef-52e3486f19c6,2221-18 2304,fjørå equaliser lightweight T-Shirt (M),1
41b915e4-5fcd-40ca-a2f4-d86114bf49ce,1478-15 8895,/29 light beanie,1
bb0af7a8-2599-47a5-8486-fd5a7bc9f373,1852-17 2295,falketind Thermal Pro HighLoft Jacket (M),2
2ed98e5c-ca6b-4caf-8bda-349646c56a48,1846-17 6755,falketind warm1 Jacket (W),1
42cbb35c-4e24-4c80-8f7c-439678b822b3,3156-12 3400,lyngen PrimaLoft60 Jacket (W),1
ebf6c11c-f866-49e9-aba9-26c3bd4cc71d,3802-17 9941,Wool T-shirt (W),1
a116fcf9-0c8c-4dff-a25b-d16b0af16f4b,1881-17 6755,falketind down Jacket (W),1
83c2e37e-17cb-426a-bde7-68023e91be0e,2647-18 1225,bitihorn Gore-Tex Active 2.0 Jacket (W),6
81882c71-b779-4eb6-bf24-7c11ceb2dbae,1419-18 7718,røldal Gore-Tex insulated Pants (W),2
2fb29490-6fc8-4ecd-a1c0-685386af46af,2051-18 5635,lyngen Windstopper hybrid Jacket (W),1
1d93d434-d341-4809-b639-7796b5a77e95,2407-19 2365,svalbard denim Pants (M),1
39da0814-8f66-48af-903a-4baccfbdd42f,1603-17 7718,trollveggen down850 Jacket (M),1
fcf0e2d1-8bf1-4074-b2e0-18c847ebca2f,2611-18 7718,bitihorn dri1 Jacket (M),5
a9e33441-ab34-4cf4-85cb-ea5a252c95a0,1413-18 7718,røldal insulated hood Jacket (M),1
88ff6ab6-cf52-4f03-904d-3ab566598755,2035-18 2335,lyngen Powerstretch Pro Beanie,2
62db4e5b-67d4-46dd-8bb6-28d37c266a48,2054-18 7718,lyngen Gore-Tex Infinium down850 Hood Jacket (M),1
0abbc8d7-ca0e-420f-85a5-9154aa5a13b2,2617-19 2295,bitihorn trail running Shorts (W),1
a4e1888f-ed97-4054-937b-ee54c1f64253,4021-13 7718,svalbard flex1 Pants Long (M),1
9e69d2da-7a68-4a75-ba4f-6996bce24e6d,2706-16 6757,wool Zip Neck (W),1
1922fcc5-5eb4-4747-a5f2-6ba83127c58b,2429-19 3897,svalbard heavy duty Pants (M),3
06029226-e2d4-4f0b-83f8-5317da44b906,1852-17 2345,falketind Thermal Pro HighLoft Jacket (M),1
cdcaac74-2853-4b3e-bcb7-721c45821fef,3801-17 8896,Wool T-shirt (M),1
7a9a99f8-17bd-48c3-bc7f-4010eab559bd,1058-16 7718,/29 dri2 PrimaLoft Coat (W),1
a6538322-3027-4d33-921f-75c6a3e385de,3201-18 3430,recon Gore-Tex Pro Pants (M/W),2
63d8b6c2-7d01-44c6-abfa-cae6c4433dbd,9608-18 7902," lofoten Goggles Spare Lens (M/W)",3
ae614eb2-d6b1-4ba3-9614-d731f77e6503,1358-14 9900,/29 tech Singlet (W),1
63a95d3c-a05a-443d-a4c3-1c1ba5e0644e,1462-14 3898,/29 logo Beanie,1
f62bb65d-c24b-43c7-8e51-f100c6361c84,1200-14 3445,/29 dri3 Coat (M),1
ca80e9dd-f31e-4715-87ff-ec6f7feb6e18,4017-13 7757,svalbard flex1 Pants (M),3
8ec18925-2a83-41e5-911d-6aaae510a053,1805-19 7718,falketind dri short Gloves (M/W),1
76f4a366-31e8-4e28-bce0-e2cc321e0475,1008-18 3300,lofoten multi striped mid weight Merino Socks long,1
f40ffcf2-0cb4-4164-8673-01f9716c0ee5,2416-19 2295,svalbard lightweight Jacket (M),2
cbc00b05-ca37-4a2e-80a0-ab3fab5c05a7,1852-17 2295,falketind Thermal Pro HighLoft Jacket (M),1
5a0edfa4-bd70-438a-b93e-b39a05cb96cc,3211-15 6725,lyngen hybrid Pants (M),1
69dfe1bb-8447-4898-a207-9a733d0e2062,1812-18 2295,falketind down750 Hood Jacket (Jr),1
d9ec524d-21ea-4dee-82a4-e1f9ac42fe78,1605-17 7718,trollveggen down850 Jacket (W),1
27035441-e592-4d15-995f-ae0d5c0ab0af,1604-17 3880,trollveggen flex1 Jacket (M),1
45ebd843-9af3-4bdb-9ce5-3c53a9a8282d,4019-13 7718,svalbard flex1 Pants (W),1
0d58ce7c-1996-402f-a5e4-34c15bbfdb6a,2202-17 7718,fjørå super light weight Shorts (M),1
0529f8a4-02a9-4602-9cc1-54894b61cbb5,3156-15 1265,lyngen alpha100 Vest (W),5
ab15b7f8-a281-49f3-80b8-296f2a09d82f,1608-17 2345,trollveggen flex1 Pants (M),4
b635df59-ab1f-424a-9047-c5dfd387cb74,3801-18 3896,Wool round Neck Camo Ltd M's,6
26607daf-2780-497c-bfdc-22522c4fc0ca,4390-15 2295,bitihorn Pack 20L,1
5068cc40-46f7-4c2d-a0af-4531734e463c,1423-18 7718,røldal warmwool1 Jacket (W),1
cd872f9c-df96-41bb-b50a-eaba71969e22,2608-19 2295,bitihorn Alpha Hoodie Shirt (M),1
dd8ce35f-1bc8-4cfc-a358-edf473fb6d85,1005-18 5635,lofoten Gore-Tex PrimaLoft Jacket (Jr),1
da71f6b8-d9b7-4ced-9d85-af792e931b33,2460-19 2208,svalbard warm1 Jacket (W),1
3761c5b4-8f38-4620-8fd5-9cf690e48c83,2405-19 2345,svalbard cotton Shirt (M),1
6603bd4d-a859-4d6e-8b67-9bd1c0c74fed,1463-16 1179,/29 striped mid weight Beanie,1
3a0ba5fe-26b9-489e-ba93-72a85c17e1d0,2611-18 1225,bitihorn dri1 Jacket (M),1
57f365f9-c1ab-484d-873f-aad176b713ce,2203-18 7718,fjørå Windstopper Gloves (M/W),3
fcbc04bb-2066-4bdb-8d90-44bd480ddbb8,7029-15 7760,fjørå dri3 Shorts (M),1
b6f9c58a-c1e4-4b00-8172-8e60495a6512,1063-17 8850,lofoten dri1 PrimaLoft400 short Mittens,1
54fbcb9b-2119-4763-8b1f-84cd5c9da802,5201-15 2335,røldal Gore-Tex PrimaLoft Pants (M),2
1c60a1ff-b17c-4941-a6c4-6dc61ef7688d,1201-18 9929,tamok Gore-Tex Jacket LTD (W),1
446aa83f-ccbd-4db6-b123-818d1bb58285,4036-13 1110,svalbard warm1 Vest (W),1
c9ea6c95-a00e-48d6-ace5-1f5ec79e2661,2704-16 8895,wool Zip Neck (M),1
3f4a677a-8383-46ca-8ea8-bfa8cd0afe77,2042-18 1125,lyngen Powerstretch Pro Zip Hoodie (W),1
01dc46be-24d6-40fa-bc53-7aa6ad621fb5,1006-18 7718,lofoten Gore-Tex PrimaLoft Pants (Jr),1
f926b11e-f487-48fd-a983-13fafdf98e7f,2212-18 2295,fjørå flex1 Shorts (M),1
e8ba538e-8f7c-492f-801d-084358c82183,2035-18 2335,lyngen Powerstretch Pro Beanie,1
5d2ff4b5-3046-4b4e-8791-8b133d5d970f,2618-18 7718,bitihorn flex1 Pants (M),1
9955228b-8be2-407d-ba07-3e36f0da4817,3415-15 3897,falketind Windstopper hybrid Pants (M),1
9ae503ab-fda1-4288-b6b7-92a491068e64,1871-17 8890,falketind warm1 stretch Sweater (W),1
964055a7-ef62-4e3b-a386-06bebdc46672,1882-17 1265,falketind down Vest (W),4
1a4c7e7d-83db-42c8-8ba0-627d0f16f60d,4010-16 3490,svalbard Gore-Tex Jacket (M),1
346b82a6-3113-4de8-a13e-99b6b08fb7cc,7046-12 6740,fjørå equaliser long sleeve Shirt (M),2
71c0ffba-9398-4d9c-a8ab-e2dd818e5b18,3036-16 7718,trollveggen warm/wool1 Zip Hoodie (W),2
f7509b4f-34e0-46cc-a8ab-a549c22020ec,1608-17 2345,trollveggen flex1 Pants (M),2
f72f9108-b22c-4681-92a0-5446bd7bf8bf,1425-18 2366,røldal ACE Pants (M),1
e99cdaa9-6cce-4539-9707-3f3b4a78471d,1846-17 2345,falketind warm1 Jacket (W),1
da50e4b3-e516-4be1-8eed-7a25fb66eb5b,3414-15 7718,falketind Windstopper hybrid Jacket (M),3
4e019b85-d815-44cd-896b-20a4464e72e5,1477-15 1179,/29 summer Headband,2
029c602d-9443-46a1-9f65-74f2e8354849,3202-18 3430,recon Gore-Tex Pro Jacket (M/W),1
fe37639a-c736-4e09-8109-5f421bbc62ef,3202-15 7718,lyngen driflex3 Jacket (W),1
fc7fee7e-4f36-4080-9490-49e4a4025211,2039-18 1125,lyngen Gore-Tex Jacket (W),1
6cf5346f-e4eb-41bc-99bf-3fdc2665656b,2401-19 7718,svalbard cotton Jacket (M),1
687af9a0-1880-4065-ba7c-5f989f593835,2006-18 2335,lyngen down850 Knickers (M),2
1180c0c5-84a4-454b-a034-94cc35b134b5,1604-17 7718,trollveggen flex1 Jacket (M),1
6d303dec-0146-4457-a58d-a11dc5c0bb5d,5146-13 7792,lofoten PrimaLoft100 Vest (W),1
b4f1c72f-2924-4325-b7bc-fb9be01eae27,3415-15 2325,falketind Windstopper hybrid Pants (M),2
27768053-113d-4893-a9a0-3fd2701a6c0b,1170-14 5610,/29 horizontal cotton T-Shirt (W),1
4638c688-37e8-40d2-b866-289e75c0a0dc,1811-17 2295,falketind warm1 stretch Sweater (M),3
5b188304-7ba6-4efd-8f7c-e1744a5506da,1490-15 2335,/29 Thin Logo Beanie,4
6a4ec2c3-13b5-4a02-99e4-ea782f932c9a,4036-13 1110,svalbard warm1 Vest (W),1
453846c8-b095-4fb0-8169-e64641822bd1,1407-18 2295,røldal down750 Jacket (M),1
282c18ed-883d-4230-a37c-f4796d65487c,1603-17 2355,trollveggen down850 Jacket (M),2
49199389-b2d9-440d-a4f3-fa1ad398ae08,3410-18 6728,/29 cotton logo T-Shirt (W),2
cb3510b5-f346-4745-a8d5-da6dd1b1239d,0049-03 3315,recon synkroflex Pack 125L,1
cd792646-27be-4640-b901-be45e5afc022,1058-16 7718,/29 dri2 PrimaLoft Coat (W),1
766cd8b4-c221-4e73-bedf-6a0291df9409,1009-17 8915,lofoten ACE Gore-tex Pro Pants (M),1
6279a3db-82ed-495d-b7d8-8b2d4dd4ba16,1803-17 7718,falketind warm1 stretch Zip Hoodie (M),1
8249ab4a-3242-4d2c-9f06-4814c9f70a5e,2049-18 1125,lyngen down850 Knickers (W),1
64bded6a-3046-4a56-b155-d61666c0640c,3414-15 2345,falketind Windstopper hybrid Jacket (M),1
c8c69278-bbed-4ce9-b47b-8d05954e4eda,2500-16 7718,super Onepiece (M),1
8420afcf-3f91-491b-b9a9-484d79ef3c83,1420-18 7718,røldal down750 Jacket (W),1
576dd61e-de40-4ae7-a27d-e489e29d2060,2508-16 1125,super Hoodie (M),1
4475adb8-7399-446e-aa39-52b303141d4a,5311-13 5610,narvik Gore-Tex 2L Pants (M),1
3c4b90e5-30e6-4d9a-95ba-d8438c96d9ba,4010-16 2295,svalbard Gore-Tex Jacket (M),1
10e6362b-212b-4974-aa86-7bfda98d0562,2639-18 7718,bitihorn Gore-Tex Shake Dry Jacket (M),1
c693aabd-c6d7-4ac6-abd1-76afaf38541e,1801-17 2345,falketind flex1 Jacket (M),1
bf00e277-55a1-431b-9860-31c7a1044eb7,5142-14 7718,lofoten Alpha Jacket (W),2
a7f9cc64-6d45-4b37-a119-6e2e9b2d7b8a,1419-18 8900,røldal Gore-Tex insulated Pants (W),1
906e81d4-8c14-4a6f-a260-1fc491a98a6d,2616-18 7718,bitihorn lightweight Pants (M),1
c3e88a7b-0e6e-4346-b9d4-9dacabda048d,5036-11 6750,lofoten warm2 HighLoft Jacket (W),2
7a62bf1f-eebd-445d-b134-95fb6d57da1d,5670-15 7718,røldal dri PrimaLoft Short leather Gloves,1
755a8a14-f32b-4af4-9f24-d815e2a63b72,2613-19 2295,bitihorn aero100 Vest (W),1
a0bc5d38-3247-4159-8846-013295670abe,1602-17 8850,trollveggen dri PrimaLoft170 long Gloves,1
39a07387-de80-463b-a17b-e7110873fb3e,3690-14 1110,falketind Pack 30L,3
e68545d1-2e7d-4314-ba88-467117ad114d,5302-16 8915,tamok Gore-Tex Jacket (W),1
555681b0-bee8-43da-b6b2-6f3454e6fa35,1262-13 4465,/29 wool Jacket (M),2
5cc5aa9d-33aa-4bc0-8f10-844b74727082,3422-19 2295,/29 cotton heritage T-Shirt (W),1
5e286eb4-337f-43c5-bbec-18d2138377d7,1052-13 7718,/29 dri2 Coat (W),1
a6b2444c-b407-4725-80a1-f2f5a6aeb384,1469-16 6750,/29 striped light weight Beanie,1
18152b4c-44c2-492b-8490-5c63129c3db7,1405-18 8915,røldal ACE Jacket (M),1
c4774542-4c5c-462b-87f0-d165af1d9c90,5331-13 3485,narvik tech+ 3/4 Tights (M),1
7025e281-f3bd-4c75-bdfc-f5a0482688ea,1402-18 2295,røldal Gore-Tex Pants (M),6
65d2ab81-e222-43ab-ab4f-cfb000b95a22,1402-18 2295,røldal Gore-Tex Pants (M),1
74ed93d9-527b-4aab-9c73-b944fb71ac95,4822-18 7718,oslo Gore-Tex down850 Parka (W),1
11b5fd7c-41c3-4515-b648-342f4db9e3c0,2046-18 5635,lyngen aero100 Jacket (W),1
f26306ca-5aea-4847-ae3c-8f4b62c582ac,5312-16 2345,tamok dri2 Jacket(W),2
e0431a74-d0c3-40e5-b199-c4b54c4bda39,2010-18 1179,lyngen aero100 Jacket (M),2
c8d47007-871c-43d0-977f-3eec075a5510,2054-18 7718,lyngen Gore-Tex Infinium down850 Hood Jacket (M),1
839c389f-6e60-47da-aa6d-ee3ba5e12dfe,1848-17 1125,falketind warm1 Jacket (Jr),1
f47b6452-c06c-4301-83f9-0144b25fef26,2646-18 1225,bitihorn Gore-Tex Active 2.0 Jacket (M),1
cf582fce-a7a8-4989-92c2-a3780f963581,1852-17 7718,falketind Thermal Pro HighLoft Jacket (M),4
270305e6-e27d-42da-a44d-f916ffdf5fd3,1821-17 2335,falketind Gore-Tex Jacket (Jr),1
411f1fdb-76c1-4410-a122-43d8c1d0bcfb,1011-17 3400,lofoten Powershield Pro Alpha Jacket (M),1
52fbc44d-f8f4-41ba-b43f-8ec5acdc28de,5013-14 6725,lofoten Gore-Tex Pants (W),1
4d122c61-aa0f-4208-9a6b-b8f5b782ed14,1204-18 3000,recon/tamok Co-Lab Gore-Tex Pro Jacket (M/W),2
94f0a1a5-790a-439a-91e7-d5128d34aba6,2701-16 7718,wool Longs (M),1
01b858c8-1a53-447f-8021-728bbb150849,1170-14 5610,/29 horizontal cotton T-Shirt (W),2
91baa1be-5b27-497d-abae-63d29f2c8754,1872-17 1179,falketind Thermal Pro HighLoft Jacket (W),1
c7ed8e9d-cc0e-4bd9-87cf-2b633c0d9c90,1426-18 2366,røldal dri3 denim Jacket (M),1
c466319c-e4ce-4ca7-a88c-ba6ec316a11f,4411-15 3875,bitihorn dri3 Pants (M),1
84aaceaf-585c-4262-8bc5-682681b9d1cb,2647-18 2350,bitihorn Gore-Tex Active 2.0 Jacket (W),3
c1947f15-d3f9-46e1-bfc7-390b94326d72,2618-18 7718,bitihorn flex1 Pants (M),1
d9fcc4bf-f278-4291-8355-e84bc6e0fc87,2036-18 2295,lyngen alpha90 Vest (M),1
e07b104c-8333-4e7e-a606-b9c461ccdef1,2638-18 2295,bitihorn super light down900 Jacket (M),1
eacc58f1-d982-4f29-bde0-4ac33ada6fad,4819-18 2295,oslo cotton/wool Zip Hood (W),1
b809814d-9cdf-40e9-9d48-fa715627645a,3416-15 1265,falketind Windstopper hybrid Jacket (W),1
0df0004e-87f9-4e62-920c-ac565978b761,4436-15 7718,bitihorn Powerdry Shirt (W),1
991a93d2-f794-47ae-b71a-cedad7824dd7,6411-14 8890,dovre dri3 Pants (M/W),1
2cc17aac-aa8b-4e98-b614-46fa558dd0ed,2047-18 1125,lyngen Alpha90 Raw Jacket (W),2
64bd63e3-e101-4ba6-a08c-ccce1b762d84,5201-15 2335,røldal Gore-Tex PrimaLoft Pants (M),3
2716401a-f73e-495e-9849-0b99db8a6311,2011-18 1179,lyngen Alpha90 Raw Jacket (M),1
0c2dcef7-77c2-46bf-bc1c-67987e4fc40b,1882-17 1265,falketind down Vest (W),1
fce852b3-405d-423a-a94f-cf281a1bcfef,4823-18 7718,oslo lightweight down850 Jacket (W),1
0668ee32-1532-4afc-a4de-3aeb65090a1b,2010-18 2295,lyngen aero100 Jacket (M),1
ffa4e9a1-a1e6-494f-9174-89e3c9c89ea1,3154-15 3460,lyngen alpha100 Vest (M),1
05099a91-13a6-44e0-945a-a8cd1f72b836,3420-18 2295,/29 Flexfit Cap,1
335ac971-b3a5-4995-999f-da6e895d74af,3693-16 1265,trollveggen 40L Pack (W),1
cdd68871-d45a-4f24-9b9a-db176ab617be,1812-18 2295,falketind down750 Hood Jacket (Jr),4
b66b0fb4-50c3-4175-94db-5cee24567ef9,1875-17 2360,falketind mid weight Merino Socks,1
b0eaf283-b36d-4ec8-9c94-9d451ca6dbe8,1462-14 3898,/29 logo Beanie,1
cc337266-46f3-42bd-ae78-abb1a1242433,5300-13 3460,narvik dri3 Jacket (M),1
331a2a07-695c-4d2a-a02e-a6801b7fd5b9,5144-13 5610,lofoten PrimaLoft100 Vest (M),2
f9497504-e453-440e-b8b2-c90d7c5627ab,1005-18 5635,lofoten Gore-Tex PrimaLoft Jacket (Jr),1
0bf2283e-74ec-43b7-b495-7fa803dcd154,2801-17 3303,finnskogen Gore-Tex Jacket (M/W),1
7e4e722d-2c32-467b-951c-12c92135b8ff,1845-17 7718,falketind super wool Shirt (W),1
7c26c288-ce03-4d63-9935-d982d9e9c8a1,3360-14 6800,falketind long sleeve Shirt (M),1
3f7d5fa4-26d9-4595-94fe-090d46c52b95,5611-15 1005,røldal Gore-Tex Pants (M),1
cf35ad99-4611-4cb5-b43b-3d4d70331a27,4057-16 8822,svalbard heavy duty Pants (M),4
49a2287f-d11c-4eea-89d5-0cd5de2c3111,3210-15 6725,lyngen hybrid Jacket (M),2
fac66738-2e3c-4ac6-93f2-b98e1cdcc3dd,2204-18 2335,fjørå Windstopper Pants (M),1
c324aea9-6c4b-4bb9-9cc8-3d1dd9909f49,2647-18 7718,bitihorn Gore-Tex Active 2.0 Jacket (W),1
e65d84d1-fc3b-4cc3-b2df-fcfb68d634df,3162-15 6755,lyngen Powerstretch Pro Hoodie (W),1
a789c19b-31fc-420d-a2af-34d38dfa4319,2006-18 7718,lyngen down850 Knickers (M),1
0dc7e63c-9630-4621-8f2f-0416f4420215,5302-16 8900,tamok Gore-Tex Jacket (W),2
d9a3bcef-cafe-46f4-99fb-f7f499279593,3693-16 7718,trollveggen 40L Pack (W),7
98f59870-932c-4f47-8cf6-898015d87d28,3313-14 2270,falketind Gore-Tex Pants (W),2
3071d969-0af7-49ca-af00-b7d989aef5c1,2620-18 7718,bitihorn Tights (W),1
a9b22f9c-0dbe-4dbc-89eb-dea08d326f7d,1413-18 7718,røldal insulated hood Jacket (M),2
1cb58eca-722d-4064-972e-4ee75b173a1f,4611-18 3301,kvinnherad Gore-Tex Parka (M),1
e3c607d8-94aa-41d2-8aad-8604ae99e366,1004-18 2308,lofoten Gore-Tex insulated Pants (W),1
3a402d50-7b26-425e-a20d-19edad42dc7a,2464-19 2208,svalbard cotton Anorak (W),1
2b8a3489-85c0-48e4-9f4f-43813dc337c9,2502-16 7718,super Onepiece (W),1
acdba3d1-1766-469f-85ee-c738fe89f357,2646-18 2335,bitihorn Gore-Tex Active 2.0 Jacket (M),2
36c5cb88-5c91-4d10-9519-0c821a52cdc3,1871-17 1265,falketind warm1 stretch Sweater (W),1
28ee49c1-11f1-4c70-8efd-069e7b1b0c5a,5252-15 7700,røldal wool Jacket (W),3
fecd3efa-1614-46b1-ab41-17baf918dfb2,1424-18 8900,røldal insulated hood Jacket (W),1
de900d39-df57-4aa7-90ab-98b3d5dd347c,1846-17 1179,falketind warm1 Jacket (W),1
6ff3153d-248c-4ee0-b9d0-67e58d66d3cf,1852-17 2295,falketind Thermal Pro HighLoft Jacket (M),2
793ef76e-b392-473e-984d-a4c748cfda7e,2503-16 7718,super Longs (W),1
01d8f611-5ee6-4da9-bb22-a2a7c15712cf,4390-15 2295,bitihorn Pack 20L,1
e6c74b46-e699-493c-b0ae-c2efa9808907,1469-16 6750,/29 striped light weight Beanie,1
2c95be8c-91db-4e6c-a34d-8ca724d6a7e2,1602-17 8850,trollveggen dri PrimaLoft170 long Gloves,1
3c417de8-dc40-402c-aba5-449286568eb3,3342-14 1255,falketind PrimaLoft60 Jacket (W),1
b0cacef2-8596-46f3-8a43-9dfc82e28614,2048-18 5635,lyngen Gore-Tex Pro Pants (W),1
3ea5204e-eda0-4e38-85c5-cc8263b6fe81,3433-17 2345," /29 warm2 stretch Zip Hoodie (W)",1
72fe141c-2761-4a08-9f36-3ce0b3fcc29f,1478-15 8895,/29 light beanie,1
09301fac-5bab-4885-83c2-b5dd0d635226,4601-18 3897,kvinnherad Gore-Tex Pants (M),1
d08c2f8e-1e90-45fe-81a5-93b6744a87c4,2039-18 1125,lyngen Gore-Tex Jacket (W),1
828f2b58-75da-42a0-94dd-b952c5e3a399,1005-18 5635,lofoten Gore-Tex PrimaLoft Jacket (Jr),1
7334e2c6-3911-4fcc-9685-558b51fc664d,1278-16 8870,/29 cotton Norrøna T-Shirt (W),1
61168dd2-bc50-4473-9cd6-d2f471b97a06,3415-15 3897,falketind Windstopper hybrid Pants (M),1
9f82fbcb-1b94-4b02-8ced-0a36f770bde2,1405-18 8915,røldal ACE Jacket (M),1
48567212-d6ce-45da-b964-a7f2e07c26b1,1803-17 3897,falketind warm1 stretch Zip Hoodie (M),2
198fb54b-4652-4e57-8326-44e0d0816677,3371-15 7788,falketind Windstopper short Gloves,1
47001e0c-b200-46de-b8b5-27dc796f3de2,2011-18 1179,lyngen Alpha90 Raw Jacket (M),1
a65452b9-5467-42b0-8402-c2ce09917923,1005-17 8915,lofoten ACE Gore-Tex Pro Jacket (M),1
73f670a6-4caf-4a9a-ac7a-2cc9c27350d5,4017-13 7718,svalbard flex1 Pants (M),1
fb7a9d26-1209-4ccc-b0fc-4f454cc4fea3,1606-17 7718,trollveggen flex1 Jacket (W),1
e12258d7-7151-4fa5-b857-7dff9f11fa79,1879-17 7718,falketind down Vest (M),1
ae2e2728-90c9-494a-a185-821c502455e2,2510-16 8801,super Hoodie (W),1
d3ae3fbd-a88c-4e03-af5c-30b2501f81a1,3417-15 2303,falketind Windstopper hybrid Pants (W),1
af486fbb-a1e1-412f-82f9-ffdace725170,2051-18 1125,lyngen Windstopper hybrid Jacket (W),2
dcf80b3d-a0ec-4a94-9ca4-b8b2e0357a2e,4057-16 8822,svalbard heavy duty Pants (M),1
968743c9-fec9-45c1-bcf2-4843b07beb25,1403-18 4410,røldal Gore-Tex insulated Jacket (M),1
17a37c23-9d32-4788-8157-04df44093c28,3348-16 2305,falketind PrimaLoft100 Vest (M),1
89f46d52-4cfe-4780-994e-aed59458f17a,6410-14 3303,dovre dri3 Jacket (M/W),1
fd3ea81b-2860-4f11-94cc-2412294c178a,1004-18 7718,lofoten Gore-Tex insulated Pants (W),1
f2e90930-5a94-43f5-88eb-838c019ae59a,4390-15 8822,bitihorn Pack 20L,1
90ba9c78-e116-47ba-b63a-092019223436,3624-17 7718," /29 lightweight down850 Jacket (M)",1
a54fab08-9a08-482f-82a6-ebb7059de7b0,1405-18 8915,røldal ACE Jacket (M),1
20f52a94-8606-4c3e-94ed-ae1ff00be818,2633-18 2295,bitihorn wool T-shirt (W),2
b6601606-53b0-44a6-a3e2-a281f7bd11f5,2615-18 2335,bitihorn wool T-shirt (M),1
2f035d2d-8747-42b7-86aa-a08e4ad9339b,3415-15 7718,falketind Windstopper hybrid Pants (M),1
db47d873-0fc4-4763-b0cb-7bfcca30edb9,2510-16 8801,super Hoodie (W),1
a03ea385-1a3b-4cae-9246-970bf90f766e,5034-11 3460,lofoten warm2 HighLoft Jacket (M),1
9810ff25-ad50-4e1f-8bf6-0653f07ec123,2038-18 8830,mountaineering Bib (M),1
5712d812-a1c2-477e-b53a-850e6c016f3c,4810-18 2295,oslo Gore-Tex Jacket (M),1
d1851459-a4ed-4323-add8-b54a894e34fc,1832-17 7718,falketind Gore-Tex Pants (W),3
282d81dd-829a-4a5d-b89e-aa484080de03,6410-14 3303,dovre dri3 Jacket (M/W),2
065d630e-faff-4eed-b7a6-096b3585eb23,3210-15 6725,lyngen hybrid Jacket (M),1
a8abf821-b0f2-4769-ac5b-477953b55a57,6410-14 3303,dovre dri3 Jacket (M/W),2
390fbef2-f309-4342-acfc-7ccd0c36ce94,5034-11 3460,lofoten warm2 HighLoft Jacket (M),2
f2e681e5-5ebb-42fc-af33-470b2d3dd58b,2034-18 2308,lyngen Powerstretch Pro Zip Hoodie (M),1
7485246b-81f2-41a3-8dd2-bd8976e47542,2702-16 8895,wool One-Piece (W),1
680e3ff8-ab7c-48c6-94bc-ac4fc26a473f,1821-17 6758,falketind Gore-Tex Jacket (Jr),1
958f5c0f-99d2-4835-8441-9a2fe6ce9c00,6411-14 8890,dovre dri3 Pants (M/W),1
6ca2d172-42fc-4f08-bd72-337e5cea966a,4010-16 3490,svalbard Gore-Tex Jacket (M),1
11f9c905-c063-479f-a4ea-8d0d97d78f40,7042-15 7760,fjørå equaliser long sleeve (M),1
b4085df4-c21c-42cc-8972-e6f00bd3e674,3432-16 1265,falketind Power Stretch Jacket (W),2
6b891876-8ce8-4536-b701-861ea58d1a69,4013-16 2345,svalbard Gore-Tex Pants (W),1
e33cb273-e811-48dc-bade-9b1ffb82555e,3007-16 7718,trollveggen Gore-Tex Light Pro Pants (W),1
eff79943-8c09-4471-ab7f-b2ea25816a7b,2801-17 3303,finnskogen Gore-Tex Jacket (M/W),1
a05bb222-a4e9-4efb-affb-e4a1099a79bb,2640-18 1161,bitihorn super light down900 Jacket (W),2
c4d310a3-c032-4f6f-9037-3e1de84496f2,6034-14 3303,finnskogen warm2 Jacket (M/W),1
3fc4d64c-2555-483d-8528-8e9804a35c8a,4019-13 7718,svalbard flex1 Pants (W),2
fe72bb3d-cfbb-4fde-8ab6-aec3812f095b,2801-17 3303,finnskogen Gore-Tex Jacket (M/W),1
a09a9938-e312-44a6-bd70-4037295b71d3,3434-16 2345,falketind Thermal Pro Vest (M),1
f1bfa132-420a-4015-8978-ea1e1ad5dc9a,3415-15 3897,falketind Windstopper hybrid Pants (M),3
68d550ee-3b1e-4807-87b3-e8f5fbc79997,3005-16 7718,trollveggen Gore-Tex Light Pro Pants (M),3
6c44ab12-a416-463b-b619-2df74f601a6f,5144-13 5610,lofoten PrimaLoft100 Vest (M),1
10c3f79d-34a1-4e29-a992-27c0422829e8,5254-15 3875,røldal Thermal Pro Hoodie (M),1
ba116241-31b6-4ee2-8187-37e336b722fe,4203-17 7718,skibotn flex1 Shorts (M),1
89ec759e-e2a9-4554-8fb6-735584f3fce8,4010-16 3490,svalbard Gore-Tex Jacket (M),2
a38370dc-6def-4924-a116-f5c80fc84140,4823-18 2295,oslo lightweight down850 Jacket (W),2
4362d049-e263-41bc-b10f-421920764711,2645-18 7718,bitihorn dri1 Pants (M),1
92df6139-64e3-41c8-8685-50ca36a7c2eb,4032-13 3450,svalbard warm1 Sweater (W),1
db7a7d77-00ea-4d14-8bc5-a00c719db65d,1812-17 7718,falketind warm1 stretch Pants (M),1
63ce4bc9-8c46-4694-99f4-fe6ad383200e,1051-17 5635,lofoten super lightweight down Jacket (W),1
34dbd278-4e22-42f9-b0b2-32e1fa66c21a,5303-16 9940,tamok Gore-Tex Pants (W),1
